Entity,Code,Year,Nuclear_(percent_direct_primary_energy),Renewables_(percent_direct_primary_energy),Fossil_fuels_(percent_direct_primary_energy)
South Africa,ZAF,1989,1.1443121,0.2844542,98.571236
South Africa,ZAF,1990,0.83474356,0.09978588,99.06547
South Africa,ZAF,1991,0.91296566,0.19768941,98.88934
South Africa,ZAF,1992,0.92097205,0.07456622,99.00446
South Africa,ZAF,1993,0.7171516,0.014432,99.26842
South Africa,ZAF,1994,0.9240617,0.10234527,98.973595
South Africa,ZAF,1995,1.031381,0.04827896,98.92035
South Africa,ZAF,1996,1.0556628,0.12363131,98.8207
South Africa,ZAF,1997,1.1114435,0.19667986,98.69187
South Africa,ZAF,1998,1.2182847,0.16356061,98.61816
South Africa,ZAF,1999,1.1082584,0.079685465,98.81206
South Africa,ZAF,2000,1.123239,0.13708523,98.73968
South Africa,ZAF,2001,0.9179158,0.18453372,98.89755
South Africa,ZAF,2002,1.0569428,0.26862943,98.67443
South Africa,ZAF,2003,1.0271115,0.14575961,98.827126
South Africa,ZAF,2004,0.9925788,0.14837304,98.859055
South Africa,ZAF,2005,0.88492334,0.13997467,98.975105
South Africa,ZAF,2006,0.7697986,0.26150182,98.9687
South Africa,ZAF,2007,0.8467226,0.30784392,98.845436
South Africa,ZAF,2008,0.90665853,0.16307807,98.93027
South Africa,ZAF,2009,0.8967668,0.15807304,98.94516
South Africa,ZAF,2010,0.94036776,0.122298904,98.93733
South Africa,ZAF,2011,0.90957564,0.28627974,98.804146
South Africa,ZAF,2012,0.92640126,0.15135895,98.92224
South Africa,ZAF,2013,1.0047711,0.17134625,98.82389
South Africa,ZAF,2014,0.9733894,0.33499086,98.69163
South Africa,ZAF,2015,0.88256055,0.53582275,98.58162
South Africa,ZAF,2016,1.0401909,0.6188292,98.34098
South Africa,ZAF,2017,0.9897209,0.9014856,98.108795
South Africa,ZAF,2018,0.83760184,0.9643717,98.19803
South Africa,ZAF,2019,0.9174711,0.9276512,98.15488
South Africa,ZAF,2020,0.7309214,1.0864977,98.18259
South Africa,ZAF,2021,0.9095879,1.3824216,97.707985
South Africa,ZAF,2022,0.77296114,1.5384684,97.68857
South Africa,ZAF,2023,0.68350804,1.5947521,97.72174
South America,,1965,0,3.9927845,96.00722
South America,,1966,0,4.186672,95.81333
South America,,1967,0,4.2792797,95.72072
South America,,1968,0,4.2548566,95.74515
South America,,1969,0,4.3943777,95.60562
South America,,1970,0,5.281021,94.71898
South America,,1971,0,5.5241017,94.4759
South America,,1972,0,5.9115386,94.088455
South America,,1973,0,5.9950767,94.00492
South America,,1974,0.061748702,6.4174213,93.52083
South America,,1975,0.14877018,6.9216785,92.92955
South America,,1976,0.14243233,7.1882753,92.66929
South America,,1977,0.085657574,7.722285,92.19206
South America,,1978,0.1441221,8.2901325,91.56574
South America,,1979,0.12499518,8.908876,90.966125
South America,,1980,0.10563879,9.782805,90.11155
South America,,1981,0.12797168,9.868246,90.003784
South America,,1982,0.08331925,10.74712,89.16956
South America,,1983,0.15224746,12.031221,87.81653
South America,,1984,0.2742143,13.131644,86.59413
South America,,1985,0.38604993,14.012883,85.60107
South America,,1986,0.23182654,14.582254,85.18591
South America,,1987,0.28563508,14.960631,84.75373
South America,,1988,0.23832794,15.067783,84.69389
South America,,1989,0.25126368,15.344985,84.40375
South America,,1990,0.34891263,15.666252,83.98484
South America,,1991,0.32992345,16.26408,83.406
South America,,1992,0.3038744,15.856608,83.839516
South America,,1993,0.2728671,16.486757,83.24037
South America,,1994,0.25974274,16.506395,83.233864
South America,,1995,0.28471112,16.235485,83.479805
South America,,1996,0.28165287,16.150852,83.5675
South America,,1997,0.30089715,15.989513,83.709595
South America,,1998,0.28201753,15.8323,83.88568
South America,,1999,0.29201898,15.856443,83.85154
South America,,2000,0.31453678,15.92728,83.75819
South America,,2001,0.5477374,14.978009,84.47425
South America,,2002,0.504088,15.789402,83.70651
South America,,2003,0.5382272,16.377104,83.08466
South America,,2004,0.46840987,15.951755,83.579834
South America,,2005,0.39111507,16.430687,83.1782
South America,,2006,0.47745797,16.232618,83.289925
South America,,2007,0.41213158,16.482086,83.10578
South America,,2008,0.4308468,16.773909,82.79524
South America,,2009,0.43331113,17.817505,81.74918
South America,,2010,0.41875127,17.288588,82.29266
South America,,2011,0.40847343,17.245003,82.34652
South America,,2012,0.39606327,16.26288,83.34106
South America,,2013,0.37025538,15.9897995,83.639946
South America,,2014,0.35032606,15.904988,83.74469
South America,,2015,0.3695381,16.677816,82.952644
South America,,2016,0.41621715,17.17251,82.41127
South America,,2017,0.37600648,17.8454,81.778595
South America,,2018,0.39701307,19.409792,80.19319
South America,,2019,0.438934,20.383575,79.17749
South America,,2020,0.47300938,21.945023,77.58197
South America,,2021,0.4425735,19.802505,79.75492
South America,,2022,0.37722027,20.876488,78.74629
South America,,2023,0.3923524,21.694405,77.913246
South Korea,KOR,1986,4.4073644,0.4841323,95.108505
South Korea,KOR,1987,5.644643,0.569339,93.78602
South Korea,KOR,1988,5.0816383,0.25182605,94.666534
South Korea,KOR,1989,5.576395,0.34895387,94.074646
South Korea,KOR,1990,5.510806,0.4881737,94.00102
South Korea,KOR,1991,5.1410365,0.31835896,94.5406
South Korea,KOR,1992,4.523229,0.2480004,95.228775
South Korea,KOR,1993,4.2252483,0.3074591,95.46729
South Korea,KOR,1994,3.921549,0.15706626,95.92139
South Korea,KOR,1995,4.117694,0.18502802,95.69728
South Korea,KOR,1996,4.1092744,0.15733266,95.7334
South Korea,KOR,1997,3.8857746,0.14598271,95.96824
South Korea,KOR,1998,5.0584526,0.2449685,94.69658
South Korea,KOR,1999,5.3559337,0.22120713,94.42286
South Korea,KOR,2000,5.3513093,0.2018715,94.44682
South Korea,KOR,2001,5.3653874,0.11659285,94.51802
South Korea,KOR,2002,5.4545665,0.15725358,94.38818
South Korea,KOR,2003,5.7855425,0.22782218,93.98663
South Korea,KOR,2004,5.681941,0.20539723,94.11266
South Korea,KOR,2005,6.2161417,0.17927925,93.60458
South Korea,KOR,2006,6.18691,0.19127116,93.62182
South Korea,KOR,2007,5.726786,0.22338136,94.04983
South Korea,KOR,2008,5.9655056,0.25722146,93.77727
South Korea,KOR,2009,5.7861876,0.29602802,93.91778
South Korea,KOR,2010,5.3494134,0.35422644,94.296364
South Korea,KOR,2011,5.3207326,0.3889882,94.290276
South Korea,KOR,2012,5.0856814,0.41783667,94.49649
South Korea,KOR,2013,4.6531396,0.5566579,94.7902
South Korea,KOR,2014,5.2531238,0.61023796,94.136635
South Korea,KOR,2015,5.457438,0.6749678,93.8676
South Korea,KOR,2016,5.1942782,0.7463365,94.05939
South Korea,KOR,2017,4.677817,0.8606038,94.46158
South Korea,KOR,2018,4.1136885,1.1016253,94.78468
South Korea,KOR,2019,4.5911264,1.2947719,94.1141
South Korea,KOR,2020,5.286914,1.5982379,93.114845
South Korea,KOR,2021,4.9688554,1.731039,93.3001
South Korea,KOR,2022,5.539194,1.9956406,92.465164
South Korea,KOR,2023,5.8525906,2.0932007,92.05421
South and Central America (EI),,1965,0,3.917557,96.08244
South and Central America (EI),,1966,0.0008837007,4.0658383,95.93328
South and Central America (EI),,1967,0.0026980396,4.121208,95.8761
South and Central America (EI),,1968,0.0012075559,4.1124315,95.88636
South and Central America (EI),,1969,0.0032874518,4.2270446,95.76967
South and Central America (EI),,1970,0.0027320115,4.839462,95.15781
South and Central America (EI),,1971,0.0024239486,5.123949,94.87363
South and Central America (EI),,1972,0.003924206,5.3572617,94.63881
South and Central America (EI),,1973,0.0022576477,5.376003,94.621735
South and Central America (EI),,1974,0.049565833,5.7680697,94.18236
South and Central America (EI),,1975,0.11861587,6.1817307,93.69965
South and Central America (EI),,1976,0.11397365,6.4484835,93.43754
South and Central America (EI),,1977,0.06814824,6.8742127,93.05764
South and Central America (EI),,1978,0.1152853,7.3824873,92.50223
South and Central America (EI),,1979,0.1010936,7.9685264,91.930374
South and Central America (EI),,1980,0.08591018,8.761172,91.152916
South and Central America (EI),,1981,0.10362066,8.79731,91.099075
South and Central America (EI),,1982,0.06861105,9.65969,90.27169
South and Central America (EI),,1983,0.12574686,10.801556,89.0727
South and Central America (EI),,1984,0.22584733,11.7020445,88.07211
South and Central America (EI),,1985,0.3219936,12.6021595,87.07584
South and Central America (EI),,1986,0.19461705,13.178715,86.62666
South and Central America (EI),,1987,0.23975421,13.491814,86.26843
South and Central America (EI),,1988,0.2006046,13.635346,86.164055
South and Central America (EI),,1989,0.21077211,13.8074,85.98183
South and Central America (EI),,1990,0.2921744,14.089054,85.618774
South and Central America (EI),,1991,0.27731982,14.615518,85.10716
South and Central America (EI),,1992,0.25741237,14.251304,85.49129
South and Central America (EI),,1993,0.23132943,14.731376,85.03729
South and Central America (EI),,1994,0.22040156,14.685544,85.094055
South and Central America (EI),,1995,0.24227418,14.474908,85.282814
South and Central America (EI),,1996,0.23979408,14.428546,85.33166
South and Central America (EI),,1997,0.2561901,14.253672,85.49014
South and Central America (EI),,1998,0.23919179,14.0562,85.70461
South and Central America (EI),,1999,0.24766722,14.154196,85.598145
South and Central America (EI),,2000,0.26275948,13.987173,85.75007
South and Central America (EI),,2001,0.45297778,13.016023,86.531
South and Central America (EI),,2002,0.41528457,13.6524315,85.93228
South and Central America (EI),,2003,0.43984443,14.050505,85.50964
South and Central America (EI),,2004,0.38570654,13.785681,85.828606
South and Central America (EI),,2005,0.32226187,14.187702,85.490036
South and Central America (EI),,2006,0.39303446,13.950385,85.656586
South and Central America (EI),,2007,0.3429667,14.233826,85.42321
South and Central America (EI),,2008,0.36304802,14.670261,84.9667
South and Central America (EI),,2009,0.36634842,15.60132,84.03233
South and Central America (EI),,2010,0.35573843,15.247183,84.39708
South and Central America (EI),,2011,0.34889874,15.279312,84.37179
South and Central America (EI),,2012,0.34121957,14.585419,85.073364
South and Central America (EI),,2013,0.32086253,14.430623,85.24852
South and Central America (EI),,2014,0.30374166,14.358744,85.33752
South and Central America (EI),,2015,0.31811595,14.96743,84.714455
South and Central America (EI),,2016,0.35752586,15.405962,84.23651
South and Central America (EI),,2017,0.32266232,16.047352,83.62999
South and Central America (EI),,2018,0.33955684,17.374947,82.2855
South and Central America (EI),,2019,0.37342265,18.06855,81.55802
South and Central America (EI),,2020,0.40499967,19.684357,79.910645
South and Central America (EI),,2021,0.38142195,17.953384,81.66519
South and Central America (EI),,2022,0.32631207,18.933672,80.74001
South and Central America (EI),,2023,0.33872688,19.5062,80.155075
Spain,ESP,1969,0.19333237,7.136973,92.66969
Spain,ESP,1970,0.19529763,5.8862243,93.91848
Spain,ESP,1971,0.48972502,6.1857142,93.324554
Spain,ESP,1972,0.8618027,6.444928,92.69327
Spain,ESP,1973,1.0547808,4.668432,94.27679
Spain,ESP,1974,1.1213019,4.753308,94.1254
Spain,ESP,1975,1.1231035,3.8972168,94.97968
Spain,ESP,1976,1.0320154,2.8848624,96.08312
Spain,ESP,1977,0.89856946,5.500638,93.60079
Spain,ESP,1978,1.0534209,5.5868907,93.35969
Spain,ESP,1979,0.85997564,5.9874845,93.152534
Spain,ESP,1980,0.6333161,3.652864,95.71382
Spain,ESP,1981,1.1489418,2.6857474,96.165306
Spain,ESP,1982,1.0630407,3.2503276,95.68663
Spain,ESP,1983,1.2673179,3.2817597,95.45092
Spain,ESP,1984,2.800529,3.8859978,93.31348
Spain,ESP,1985,3.4700024,3.9468744,92.58312
Spain,ESP,1986,4.5689707,3.2972503,92.13378
Spain,ESP,1987,4.8800807,3.3044689,91.81545
Spain,ESP,1988,5.8914185,4.1931963,89.91538
Spain,ESP,1989,6.0605516,2.1537993,91.785645
Spain,ESP,1990,5.911071,2.8294015,91.25953
Spain,ESP,1991,5.851724,2.9318635,91.21641
Spain,ESP,1992,5.478901,1.9256989,92.5954
Spain,ESP,1993,5.783729,2.5876155,91.62866
Spain,ESP,1994,5.44343,2.8543243,91.70225
Spain,ESP,1995,5.185102,2.282174,92.532715
Spain,ESP,1996,5.2058163,3.813193,90.98099
Spain,ESP,1997,4.836963,3.2360718,91.92697
Spain,ESP,1998,4.930198,3.0840795,91.98572
Spain,ESP,1999,4.5992265,2.1372194,93.26356
Spain,ESP,2000,4.6401033,2.6710095,92.68888
Spain,ESP,2001,4.6334224,3.5957966,91.77078
Spain,ESP,2002,4.3959293,2.433052,93.17102
Spain,ESP,2003,4.190791,3.8168542,91.992355
Spain,ESP,2004,4.1420126,3.3056135,92.55237
Spain,ESP,2005,3.6162739,2.623447,93.760284
Spain,ESP,2006,3.8007483,3.292136,92.90711
Spain,ESP,2007,3.387703,3.8802295,92.73206
Spain,ESP,2008,3.7790735,4.6080513,91.61288
Spain,ESP,2009,3.6897178,6.289289,90.02099
Spain,ESP,2010,4.3489327,8.389373,87.261696
Spain,ESP,2011,4.0866685,7.9600544,87.95328
Spain,ESP,2012,4.411117,8.583957,87.00492
Spain,ESP,2013,4.387605,9.63449,85.9779
Spain,ESP,2014,4.5069695,9.809737,85.6833
Spain,ESP,2015,4.3573985,8.506896,87.135704
Spain,ESP,2016,4.465862,9.25456,86.27958
Spain,ESP,2017,4.2648435,7.8737593,87.861404
Spain,ESP,2018,4.076222,9.478599,86.445175
Spain,ESP,2019,4.368524,9.101161,86.53031
Spain,ESP,2020,5.0878177,11.907679,83.0045
Spain,ESP,2021,4.570235,11.956128,83.47363
Spain,ESP,2022,4.501188,11.109793,84.38902
Spain,ESP,2023,4.5152144,12.870878,82.61391
Sri Lanka,LKA,2007,0,6.5887103,93.41129
Sweden,SWE,1985,13.275099,16.502007,70.22289
Sweden,SWE,1986,15.050546,13.537552,71.4119
Sweden,SWE,1987,15.557811,17.043287,67.3989
Sweden,SWE,1988,16.643766,17.244316,66.11192
Sweden,SWE,1989,16.195984,18.2552,65.54881
Sweden,SWE,1990,18.292658,19.975578,61.731762
Sweden,SWE,1991,20.56804,17.449383,61.98258
Sweden,SWE,1992,16.452267,19.782125,63.76561
Sweden,SWE,1993,16.013496,20.050062,63.936443
Sweden,SWE,1994,18.53615,15.5579405,65.90591
Sweden,SWE,1995,17.505114,17.660553,64.834335
Sweden,SWE,1996,18.223944,13.250232,68.52582
Sweden,SWE,1997,17.34025,17.862234,64.79752
Sweden,SWE,1998,17.631666,18.649792,63.71854
Sweden,SWE,1999,17.9104,18.291914,63.797688
Sweden,SWE,2000,14.972992,21.719147,63.307865
Sweden,SWE,2001,17.930325,20.76134,61.308334
Sweden,SWE,2002,17.502136,18.377174,64.12069
Sweden,SWE,2003,17.923494,15.8195915,66.25691
Sweden,SWE,2004,19.609161,17.699745,62.691097
Sweden,SWE,2005,18.502214,20.997871,60.49992
Sweden,SWE,2006,17.607746,19.252777,63.13947
Sweden,SWE,2007,17.565874,21.132254,61.30187
Sweden,SWE,2008,16.880116,22.571413,60.548473
Sweden,SWE,2009,15.119274,24.172598,60.70813
Sweden,SWE,2010,15.4559,23.281897,61.262207
Sweden,SWE,2011,16.873684,24.942636,58.183678
Sweden,SWE,2012,17.59076,28.47777,53.931473
Sweden,SWE,2013,19.086859,25.577454,55.335682
Sweden,SWE,2014,18.7889,27.015522,54.195576
Sweden,SWE,2015,15.92218,31.4961,52.581722
Sweden,SWE,2016,17.78386,28.25569,53.96045
Sweden,SWE,2017,17.9954,28.874407,53.130203
Sweden,SWE,2018,19.736252,29.769978,50.49378
Sweden,SWE,2019,18.590399,31.345192,50.064415
Sweden,SWE,2020,14.599655,37.038048,48.362305
Sweden,SWE,2021,14.736647,36.086052,49.1773
Sweden,SWE,2022,14.992166,39.06823,45.939606
Sweden,SWE,2023,14.455742,39.348335,46.195923
Switzerland,CHE,1968,0,18.193989,81.806015
Switzerland,CHE,1969,0.31229955,16.48774,83.19995
Switzerland,CHE,1970,0.93572783,15.457326,83.60695
Switzerland,CHE,1971,0.7116208,14.858462,84.42992
Switzerland,CHE,1972,1.953407,12.327847,85.71874
Switzerland,CHE,1973,2.948232,12.422105,84.62966
Switzerland,CHE,1974,3.5702865,14.070169,82.35954
Switzerland,CHE,1975,3.9158664,16.264791,79.819336
Switzerland,CHE,1976,4.010364,13.0577545,82.931885
Switzerland,CHE,1977,3.8784873,16.677341,79.44416
Switzerland,CHE,1978,3.9865103,15.033595,80.9799
Switzerland,CHE,1979,5.714586,14.508599,79.77681
Switzerland,CHE,1980,6.671656,15.6355295,77.69281
Switzerland,CHE,1981,7.332281,17.00873,75.65899
Switzerland,CHE,1982,7.503312,18.02888,74.46781
Switzerland,CHE,1983,7.3273554,16.538485,76.134155
Switzerland,CHE,1984,8.788006,14.422462,76.78953
Switzerland,CHE,1985,10.224654,14.796329,74.97901
Switzerland,CHE,1986,9.613427,14.30309,76.08348
Switzerland,CHE,1987,10.067134,15.506575,74.42629
Switzerland,CHE,1988,9.941324,15.947485,74.11119
Switzerland,CHE,1989,10.44703,13.960765,75.5922
Switzerland,CHE,1990,10.23977,13.191202,76.56902
Switzerland,CHE,1991,9.701578,13.840567,76.457855
Switzerland,CHE,1992,9.775579,13.9344635,76.289955
Switzerland,CHE,1993,10.005476,15.652665,74.34186
Switzerland,CHE,1994,10.045573,16.453943,73.50048
Switzerland,CHE,1995,10.820833,15.648416,73.53075
Switzerland,CHE,1996,10.912698,12.836984,76.25032
Switzerland,CHE,1997,10.475958,14.41216,75.11188
Switzerland,CHE,1998,10.549287,14.055315,75.3954
Switzerland,CHE,1999,9.985746,16.442009,73.57224
Switzerland,CHE,2000,10.846038,15.563324,73.59064
Switzerland,CHE,2001,10.292873,16.320587,73.386536
Switzerland,CHE,2002,11.082766,14.79418,74.12306
Switzerland,CHE,2003,11.30036,14.788008,73.91164
Switzerland,CHE,2004,10.961556,14.23979,74.79865
Switzerland,CHE,2005,9.66611,13.486254,76.84763
Switzerland,CHE,2006,11.387527,13.283827,75.32865
Switzerland,CHE,2007,11.540754,15.2307625,73.228485
Switzerland,CHE,2008,11.098583,15.112071,73.78934
Switzerland,CHE,2009,11.363872,15.345329,73.2908
Switzerland,CHE,2010,10.68582,15.135111,74.17907
Switzerland,CHE,2011,11.6887045,14.829678,73.48161
Switzerland,CHE,2012,10.633474,16.869602,72.49692
Switzerland,CHE,2013,10.644489,16.583847,72.77167
Switzerland,CHE,2014,12.081894,17.803946,70.11416
Switzerland,CHE,2015,10.151383,18.188803,71.65982
Switzerland,CHE,2016,9.745786,17.719095,72.53512
Switzerland,CHE,2017,9.270039,17.716536,73.01343
Switzerland,CHE,2018,11.119518,18.393824,70.48666
Switzerland,CHE,2019,11.09599,19.268986,69.635025
Switzerland,CHE,2020,11.272981,21.69633,67.030685
Switzerland,CHE,2021,9.183937,21.49925,69.31681
Switzerland,CHE,2022,11.730489,18.983345,69.28616
Switzerland,CHE,2023,11.302299,22.876104,65.821594
Taiwan,TWN,1965,0,3.9603717,96.03963
Taiwan,TWN,1966,0,3.792299,96.207695
Taiwan,TWN,1967,0,3.4157686,96.58423
Taiwan,TWN,1968,0,4.4441433,95.55586
Taiwan,TWN,1969,0,3.2834907,96.71651
Taiwan,TWN,1970,0,2.8068595,97.19314
Taiwan,TWN,1971,0,2.392932,97.60706
Taiwan,TWN,1972,0,2.6471586,97.35284
Taiwan,TWN,1973,0,2.0957856,97.90421
Taiwan,TWN,1974,0,3.0857348,96.91426
Taiwan,TWN,1975,0,3.134819,96.86517
Taiwan,TWN,1976,0,2.0536711,97.94633
Taiwan,TWN,1977,0.043053005,1.7495176,98.207436
Taiwan,TWN,1978,1.0017197,1.8631234,97.13516
Taiwan,TWN,1979,2.2774148,1.6433802,96.07921
Taiwan,TWN,1980,2.789937,0.99565256,96.21442
Taiwan,TWN,1981,4.0151825,1.803219,94.1816
Taiwan,TWN,1982,4.426331,1.6202698,93.95339
Taiwan,TWN,1983,5.9179144,1.5628673,92.51922
Taiwan,TWN,1984,7.5454106,1.3467581,91.107834
Taiwan,TWN,1985,8.6316395,1.8040719,89.564285
Taiwan,TWN,1986,7.263304,1.6538634,91.08283
Taiwan,TWN,1987,8.356593,1.3903416,90.25307
Taiwan,TWN,1988,6.7880683,1.035768,92.17616
Taiwan,TWN,1989,5.8134108,1.0400802,93.1465
Taiwan,TWN,1990,6.4330873,1.2904571,92.27645
Taiwan,TWN,1991,6.4827466,0.75259024,92.76466
Taiwan,TWN,1992,5.8327637,1.1749483,92.99229
Taiwan,TWN,1993,5.5210805,0.6977331,93.78119
Taiwan,TWN,1994,5.2681046,0.80349565,93.928406
Taiwan,TWN,1995,4.992913,0.73846644,94.26862
Taiwan,TWN,1996,5.141311,0.7092604,94.14943
Taiwan,TWN,1997,4.62509,0.73592824,94.638985
Taiwan,TWN,1998,4.433447,0.8188479,94.7477
Taiwan,TWN,1999,4.349042,0.66481006,94.98615
Taiwan,TWN,2000,4.0998187,0.5972365,95.30295
Taiwan,TWN,2001,3.6343758,0.65782404,95.707794
Taiwan,TWN,2002,3.8936782,0.4326009,95.67372
Taiwan,TWN,2003,3.647018,0.45305634,95.899925
Taiwan,TWN,2004,3.5466795,0.4566585,95.99666
Taiwan,TWN,2005,3.5465207,0.5341462,95.91934
Taiwan,TWN,2006,3.4371347,0.53730226,96.02556
Taiwan,TWN,2007,3.3493345,0.63447016,96.0162
Taiwan,TWN,2008,3.5109665,0.59352535,95.89551
Taiwan,TWN,2009,3.6903422,0.5857743,95.72388
Taiwan,TWN,2010,3.4348197,0.6169754,95.948204
Taiwan,TWN,2011,3.4893758,0.65533656,95.855286
Taiwan,TWN,2012,3.3774264,0.8215405,95.801025
Taiwan,TWN,2013,3.4112544,0.8285206,95.76022
Taiwan,TWN,2014,3.388322,0.6854605,95.926216
Taiwan,TWN,2015,2.896081,0.69770473,96.40622
Taiwan,TWN,2016,2.4918518,0.8684053,96.63974
Taiwan,TWN,2017,1.7438482,0.8341377,97.42201
Taiwan,TWN,2018,2.1369374,0.8388167,97.02425
Taiwan,TWN,2019,2.5691054,1.0683712,96.362526
Taiwan,TWN,2020,2.5749373,1.097042,96.328026
Taiwan,TWN,2021,2.1303444,1.205411,96.66424
Taiwan,TWN,2022,1.9056234,1.7708391,96.32354
Taiwan,TWN,2023,1.4955608,2.1019232,96.40252
Thailand,THA,1981,0,2.1185687,97.88143
Thailand,THA,1982,0,2.6954207,97.30458
Thailand,THA,1983,0,2.3299296,97.67007
Thailand,THA,1984,0,2.3436558,97.65634
Thailand,THA,1985,0,2.0161848,97.98382
Thailand,THA,1986,0,2.886423,97.11357
Thailand,THA,1987,0,1.8198339,98.18016
Thailand,THA,1988,0,1.482942,98.51705
Thailand,THA,1989,0,1.9071277,98.09287
Thailand,THA,1990,0,1.4306649,98.569336
Thailand,THA,1991,0,1.1885109,98.81149
Thailand,THA,1992,0,0.9975175,99.00248
Thailand,THA,1993,0,0.76250577,99.23749
Thailand,THA,1994,0,0.830871,99.169136
Thailand,THA,1995,0,1.1191752,98.88082
Thailand,THA,1996,0,1.0892658,98.910736
Thailand,THA,1997,0,1.0241853,98.975815
Thailand,THA,1998,0,0.8125102,99.18749
Thailand,THA,1999,0,0.54507077,99.454926
Thailand,THA,2000,0,0.88042235,99.11958
Thailand,THA,2001,0,0.88380593,99.116196
Thailand,THA,2002,0,0.9756994,99.0243
Thailand,THA,2003,0,0.94281936,99.05718
Thailand,THA,2004,0,0.7997581,99.20024
Thailand,THA,2005,0,0.7927144,99.20729
Thailand,THA,2006,0,1.0530959,98.94691
Thailand,THA,2007,0,1.1416403,98.85835
Thailand,THA,2008,0,1.3980153,98.60198
Thailand,THA,2009,0,1.5417383,98.45827
Thailand,THA,2010,0,1.4264345,98.57357
Thailand,THA,2011,0,1.7184073,98.28159
Thailand,THA,2012,0,1.9518517,98.04814
Thailand,THA,2013,0,2.0914328,97.90857
Thailand,THA,2014,0,2.3782082,97.621796
Thailand,THA,2015,0,2.393157,97.60684
Thailand,THA,2016,0,2.5632415,97.43676
Thailand,THA,2017,0,2.9250634,97.074936
Thailand,THA,2018,0,3.403417,96.59659
Thailand,THA,2019,0,3.752431,96.247574
Thailand,THA,2020,0,3.8445175,96.15548
Thailand,THA,2021,0,3.7232327,96.276764
Thailand,THA,2022,0,3.7190232,96.280975
Thailand,THA,2023,0,3.9786804,96.02132
Trinidad and Tobago,TTO,2010,0,0.0018876857,99.99811
Trinidad and Tobago,TTO,2011,0,0.0019121002,99.998085
Trinidad and Tobago,TTO,2012,0,0.002756858,99.997246
Trinidad and Tobago,TTO,2013,0,0.0027247884,99.99728
Trinidad and Tobago,TTO,2014,0,0.0027217455,99.997284
Trinidad and Tobago,TTO,2015,0,0.0028223293,99.99718
Trinidad and Tobago,TTO,2016,0,0.0031952052,99.9968
Trinidad and Tobago,TTO,2017,0,0.0030209133,99.99698
Trinidad and Tobago,TTO,2018,0,0.003223757,99.99677
Trinidad and Tobago,TTO,2019,0,0.0032045208,99.996796
Trinidad and Tobago,TTO,2020,0,0.0036939022,99.99631
Trinidad and Tobago,TTO,2021,0,0.0036132217,99.99639
Trinidad and Tobago,TTO,2022,0,0.0036146368,99.99638
Trinidad and Tobago,TTO,2023,0,0.0038177562,99.99618
Turkey,TUR,1982,0,4.707215,95.292786
Turkey,TUR,1983,0,3.5723367,96.42766
Turkey,TUR,1984,0,4.058202,95.9418
Turkey,TUR,1985,0,3.3242962,96.6757
Turkey,TUR,1986,0,2.9986296,97.001366
Turkey,TUR,1987,0,4.215236,95.78477
Turkey,TUR,1988,0,6.166106,93.83389
Turkey,TUR,1989,0,3.731877,96.26812
Turkey,TUR,1990,0,4.5027213,95.49728
Turkey,TUR,1991,0,4.314629,95.68537
Turkey,TUR,1992,0,4.8468122,95.15319
Turkey,TUR,1993,0,5.7916236,94.208374
Turkey,TUR,1994,0,5.3475895,94.65241
Turkey,TUR,1995,0,5.6022415,94.39776
Turkey,TUR,1996,0,5.8619795,94.13802
Turkey,TUR,1997,0,5.494097,94.5059
Turkey,TUR,1998,0,5.694867,94.30513
Turkey,TUR,1999,0,4.7141647,95.285835
Turkey,TUR,2000,0,3.8818355,96.118164
Turkey,TUR,2001,0,3.3022313,96.69777
Turkey,TUR,2002,0,4.277952,95.722046
Turkey,TUR,2003,0,4.223906,95.7761
Turkey,TUR,2004,0,5.222873,94.77712
Turkey,TUR,2005,0,4.3108263,95.68917
Turkey,TUR,2006,0,4.3747735,95.62523
Turkey,TUR,2007,0,3.3060784,96.693924
Turkey,TUR,2008,0,3.1048143,96.89518
Turkey,TUR,2009,0,3.3992767,96.60073
Turkey,TUR,2010,0,4.8335257,95.16647
Turkey,TUR,2011,0,4.720329,95.27967
Turkey,TUR,2012,0,5.0534563,94.94654
Turkey,TUR,2013,0,5.6925483,94.30745
Turkey,TUR,2014,0,3.9754167,96.02458
Turkey,TUR,2015,0,5.8641787,94.135826
Turkey,TUR,2016,0,6.0252786,93.974724
Turkey,TUR,2017,0,5.392058,94.60794
Turkey,TUR,2018,0,6.1114917,93.888504
Turkey,TUR,2019,0,8.217344,91.78265
Turkey,TUR,2020,0,8.037038,91.96297
Turkey,TUR,2021,0,6.8219805,93.17802
Turkey,TUR,2022,0,7.9797072,92.020294
Turkey,TUR,2023,0,8.10724,91.89276
Turkmenistan,TKM,1985,0,0.0020964625,99.9979
Turkmenistan,TKM,1986,0,0.0016844324,99.998314
Turkmenistan,TKM,1987,0,0.0016932187,99.9983
Turkmenistan,TKM,1988,0,0.0016818298,99.998314
Turkmenistan,TKM,1989,0,0.0016367987,99.99836
Turkmenistan,TKM,1990,0,0.0018633294,99.99813
Turkmenistan,TKM,1991,0,0.0020516617,99.99794
Turkmenistan,TKM,1992,0,0.0030485136,99.996956
Turkmenistan,TKM,1993,0,0.003921213,99.99608
Turkmenistan,TKM,1994,0,0.0029501368,99.99705
Turkmenistan,TKM,1995,0,0.0038364888,99.99617
Turkmenistan,TKM,1996,0,0.0031681687,99.996826
